refactoring,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
1,\DATASET\abfiles\r0\c171\after\UrlDownloaderTest.java,mtgdeckbuilder.backend.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
1,\DATASET\abfiles\r0\c171\after\Url.java,mtgdeckbuilder.data.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
1,\DATASET\abfiles\r0\c171\after\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
1,\DATASET\abfiles\r0\c171\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
1,\DATASET\abfiles\r0\c171\after\NewFilterPanelTest.java,mtgdeckbuilder.frontend.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
1,\DATASET\abfiles\r0\c171\after\AddFilterListener.java,mtgdeckbuilder.frontend.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c171\after\Filter.java,mtgdeckbuilder.data.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
1,\DATASET\abfiles\r0\c171\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
1,\DATASET\abfiles\r0\c171\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
1,\DATASET\abfiles\r0\c171\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
0,\DATASET\abfiles\r0\c171\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
0,\DATASET\abfiles\r0\c171\before\AddFilterListener.java,mtgdeckbuilder.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c171\before\SearchButtonPanel.java,mtgdeckbuilder.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
0,\DATASET\abfiles\r0\c171\before\CardImageInfo.java,mtgdeckbuilder.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c171\before\FilterToUrlConverter.java,mtgdeckbuilder.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c171\before\Url.java,mtgdeckbuilder.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
0,\DATASET\abfiles\r0\c171\before\MainFrame.java,mtgdeckbuilder.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
0,\DATASET\abfiles\r0\c171\before\NewFilterPanelTest.java,mtgdeckbuilder.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
0,\DATASET\abfiles\r0\c171\before\UrlDownloaderTest.java,mtgdeckbuilder.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
0,\DATASET\abfiles\r0\c171\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
0,\DATASET\abfiles\r0\c171\before\CardsDisplayPanel.java,mtgdeckbuilder.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
0,\DATASET\abfiles\r0\c171\before\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
0,\DATASET\abfiles\r0\c171\before\Filter.java,mtgdeckbuilder.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
0,\DATASET\abfiles\r0\c171\before\UrlDownloader.java,mtgdeckbuilder.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
0,\DATASET\abfiles\r0\c171\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
0,\DATASET\abfiles\r0\c171\before\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
0,\DATASET\abfiles\r0\c171\before\ActiveFiltersPanelTest.java,mtgdeckbuilder.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
0,\DATASET\abfiles\r0\c171\before\Field.java,mtgdeckbuilder.Field,enum,0,3,3,0,3,1,0,1,0,0.0,,,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,3,0,2,0,1,0,0,0,0,11,1,0
0,\DATASET\abfiles\r0\c171\before\Function.java,mtgdeckbuilder.Function,enum,0,3,3,0,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,7,0,1,0,1,0,0,0,0,16,1,0
0,\DATASET\abfiles\r0\c171\before\FilterToUrlConverterTest.java,mtgdeckbuilder.FilterToUrlConverterTest,class,3,3,0,3,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,3,0,0,0,0,28,1,0
0,\DATASET\abfiles\r0\c171\before\MainFrame.java,mtgdeckbuilder.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
0,\DATASET\abfiles\r0\c171\before\CardImageDownloader.java,mtgdeckbuilder.CardImageDownloader,class,1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,\DATASET\abfiles\r0\c171\before\UrlTest.java,mtgdeckbuilder.UrlTest,class,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c171\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
1,\DATASET\abfiles\r0\c172\after\CardImageInfo.java,mtgdeckbuilder.data.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c172\after\Field.java,mtgdeckbuilder.data.Field,enum,0,3,3,0,3,1,0,1,0,0.0,,,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,3,0,2,0,1,0,0,0,0,11,1,0
1,\DATASET\abfiles\r0\c172\after\UrlTest.java,mtgdeckbuilder.data.UrlTest,class,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,19,1,0
1,\DATASET\abfiles\r0\c172\after\CardsDisplayPanel.java,mtgdeckbuilder.frontend.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,\DATASET\abfiles\r0\c172\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
1,\DATASET\abfiles\r0\c172\after\ActiveFiltersPanelTest.java,mtgdeckbuilder.frontend.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
1,\DATASET\abfiles\r0\c172\after\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,\DATASET\abfiles\r0\c172\after\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
1,\DATASET\abfiles\r0\c172\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
1,\DATASET\abfiles\r0\c172\after\FilterToUrlConverterTest.java,mtgdeckbuilder.backend.FilterToUrlConverterTest,class,3,3,0,3,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,3,0,0,0,0,28,1,0
1,\DATASET\abfiles\r0\c172\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
1,\DATASET\abfiles\r0\c172\after\Function.java,mtgdeckbuilder.data.Function,enum,0,3,3,0,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,7,0,1,0,1,0,0,0,0,16,1,0
1,\DATASET\abfiles\r0\c172\after\FilterToUrlConverter.java,mtgdeckbuilder.backend.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
1,\DATASET\abfiles\r0\c172\after\UrlDownloader.java,mtgdeckbuilder.backend.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
1,\DATASET\abfiles\r0\c172\after\UrlDownloaderTest.java,mtgdeckbuilder.backend.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
1,\DATASET\abfiles\r0\c172\after\Url.java,mtgdeckbuilder.data.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
1,\DATASET\abfiles\r0\c172\after\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
1,\DATASET\abfiles\r0\c172\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
1,\DATASET\abfiles\r0\c172\after\NewFilterPanelTest.java,mtgdeckbuilder.frontend.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
1,\DATASET\abfiles\r0\c172\after\AddFilterListener.java,mtgdeckbuilder.frontend.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c172\after\Filter.java,mtgdeckbuilder.data.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
1,\DATASET\abfiles\r0\c172\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
1,\DATASET\abfiles\r0\c172\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
1,\DATASET\abfiles\r0\c172\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
0,\DATASET\abfiles\r0\c172\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
0,\DATASET\abfiles\r0\c172\before\AddFilterListener.java,mtgdeckbuilder.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c172\before\SearchButtonPanel.java,mtgdeckbuilder.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
0,\DATASET\abfiles\r0\c172\before\CardImageInfo.java,mtgdeckbuilder.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c172\before\FilterToUrlConverter.java,mtgdeckbuilder.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c172\before\Url.java,mtgdeckbuilder.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
0,\DATASET\abfiles\r0\c172\before\MainFrame.java,mtgdeckbuilder.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
0,\DATASET\abfiles\r0\c172\before\NewFilterPanelTest.java,mtgdeckbuilder.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
0,\DATASET\abfiles\r0\c172\before\UrlDownloaderTest.java,mtgdeckbuilder.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
0,\DATASET\abfiles\r0\c172\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
0,\DATASET\abfiles\r0\c172\before\CardsDisplayPanel.java,mtgdeckbuilder.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
0,\DATASET\abfiles\r0\c172\before\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
0,\DATASET\abfiles\r0\c172\before\Filter.java,mtgdeckbuilder.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
0,\DATASET\abfiles\r0\c172\before\UrlDownloader.java,mtgdeckbuilder.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
0,\DATASET\abfiles\r0\c172\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
0,\DATASET\abfiles\r0\c172\before\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
0,\DATASET\abfiles\r0\c172\before\ActiveFiltersPanelTest.java,mtgdeckbuilder.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
0,\DATASET\abfiles\r0\c172\before\Field.java,mtgdeckbuilder.Field,enum,0,3,3,0,3,1,0,1,0,0.0,,,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,3,0,2,0,1,0,0,0,0,11,1,0
0,\DATASET\abfiles\r0\c172\before\Function.java,mtgdeckbuilder.Function,enum,0,3,3,0,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,7,0,1,0,1,0,0,0,0,16,1,0
0,\DATASET\abfiles\r0\c172\before\FilterToUrlConverterTest.java,mtgdeckbuilder.FilterToUrlConverterTest,class,3,3,0,3,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,3,0,0,0,0,28,1,0
0,\DATASET\abfiles\r0\c172\before\MainFrame.java,mtgdeckbuilder.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
0,\DATASET\abfiles\r0\c172\before\CardImageDownloader.java,mtgdeckbuilder.CardImageDownloader,class,1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,\DATASET\abfiles\r0\c172\before\UrlTest.java,mtgdeckbuilder.UrlTest,class,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c172\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
1,\DATASET\abfiles\r0\c173\after\CardImageInfo.java,mtgdeckbuilder.data.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c173\after\Field.java,mtgdeckbuilder.data.Field,enum,0,3,3,0,3,1,0,1,0,0.0,,,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,3,0,2,0,1,0,0,0,0,11,1,0
1,\DATASET\abfiles\r0\c173\after\UrlTest.java,mtgdeckbuilder.data.UrlTest,class,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,19,1,0
1,\DATASET\abfiles\r0\c173\after\CardsDisplayPanel.java,mtgdeckbuilder.frontend.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
